year,reporter_code,reporter_iso3,reporter_name,flow_code,flow_name,partner_code,partner_iso3,partner_name,partner_is_group,hs_code,commodity,classification,trade_value_usd,net_weight_kg,net_weight_estimated,comtrade_is_aggregate,comtrade_is_reported
2021,699,IND,India,M,Import,705,SVN,Slovenia,False,8542,Electronic integrated circuits,H5,59202.718,37.177,True,True,False
2021,699,IND,India,M,Import,710,ZAF,South Africa,False,8542,Electronic integrated circuits,H5,20497.914,22.937,True,True,False
2021,699,IND,India,M,Import,724,ESP,Spain,False,8542,Electronic integrated circuits,H5,1110705.432,729.897,True,True,False
2021,699,IND,India,M,Import,748,SWZ,Eswatini,False,8542,Electronic integrated circuits,H5,310.258,0.201,True,True,False
2021,699,IND,India,M,Import,752,SWE,Sweden,False,8542,Electronic integrated circuits,H5,1897404.332,1190.489,True,True,False
2021,699,IND,India,M,Import,757,CHE,Switzerland,False,8542,Electronic integrated circuits,H5,1309627.832,835.596,True,True,False
2021,699,IND,India,M,Import,762,TJK,Tajikistan,False,8542,Electronic integrated circuits,H5,30950.972,19.412,True,True,False
2021,699,IND,India,M,Import,764,THA,Thailand,False,8542,Electronic integrated circuits,H5,54978709.06,40303.469,True,True,False
2021,699,IND,India,M,Import,784,ARE,United Arab Emirates,False,8542,Electronic integrated circuits,H5,58367795.29,37622.593,True,True,False
2021,699,IND,India,M,Import,788,TUN,Tunisia,False,8542,Electronic integrated circuits,H5,1021.629,0.644,True,True,False
2021,699,IND,India,M,Import,792,TUR,Türkiye,False,8542,Electronic integrated circuits,H5,804148.959,539.686,True,True,False
2021,699,IND,India,M,Import,807,MKD,North Macedonia,False,8542,Electronic integrated circuits,H5,49.64,0.031,True,True,False
2021,699,IND,India,M,Import,818,EGY,Egypt,False,8542,Electronic integrated circuits,H5,120824.146,75.781,True,True,False
2021,699,IND,India,M,Import,826,GBR,United Kingdom,False,8542,Electronic integrated circuits,H5,17481127.062,11024.423,True,True,False
2021,699,IND,India,M,Import,842,USA,USA,False,8542,Electronic integrated circuits,H5,265753699.81,167403.79,True,True,False
2021,699,IND,India,M,Import,858,URY,Uruguay,False,8542,Electronic integrated circuits,H5,3143.458,1.983,True,True,False
2021,699,IND,India,X,Export,0,W00,World,True,8542,Electronic integrated circuits,H5,380462791.497,0.0,True,True,False
2021,699,IND,India,X,Export,4,AFG,Afghanistan,False,8542,Electronic integrated circuits,H5,888.317,57.0,False,True,False
2021,699,IND,India,X,Export,12,DZA,Algeria,False,8542,Electronic integrated circuits,H5,24819.483,0.0,True,True,False
2021,699,IND,India,X,Export,24,AGO,Angola,False,8542,Electronic integrated circuits,H5,2912.61,2.815,True,True,False
2021,699,IND,India,X,Export,32,ARG,Argentina,False,8542,Electronic integrated circuits,H5,292.472,0.0,True,True,False
2021,699,IND,India,X,Export,36,AUS,Australia,False,8542,Electronic integrated circuits,H5,42193.822,31.088,True,True,False
2021,699,IND,India,X,Export,40,AUT,Austria,False,8542,Electronic integrated circuits,H5,50632.527,51.645,True,True,False
2021,699,IND,India,X,Export,48,BHR,Bahrain,False,8542,Electronic integrated circuits,H5,20297.433,47.608,True,True,False
2021,699,IND,India,X,Export,50,BGD,Bangladesh,False,8542,Electronic integrated circuits,H5,171692.701,333.445,True,True,False
2021,699,IND,India,X,Export,51,ARM,Armenia,False,8542,Electronic integrated circuits,H5,30549.914,0.0,True,True,False
2021,699,IND,India,X,Export,56,BEL,Belgium,False,8542,Electronic integrated circuits,H5,90796.361,0.0,True,True,False
2021,699,IND,India,X,Export,64,BTN,Bhutan,False,8542,Electronic integrated circuits,H5,77738.152,111.074,True,True,False
2021,699,IND,India,X,Export,68,BOL,Bolivia (Plurinational State of),False,8542,Electronic integrated circuits,H5,247.917,0.0,True,True,False
2021,699,IND,India,X,Export,76,BRA,Brazil,False,8542,Electronic integrated circuits,H5,4507993.04,2832.498,True,True,False
2021,699,IND,India,X,Export,100,BGR,Bulgaria,False,8542,Electronic integrated circuits,H5,13916.593,0.0,True,True,False
2021,699,IND,India,X,Export,104,MMR,Myanmar,False,8542,Electronic integrated circuits,H5,7013.11,0.0,True,True,False
2021,699,IND,India,X,Export,112,BLR,Belarus,False,8542,Electronic integrated circuits,H5,3958.991,0.0,True,True,False
2021,699,IND,India,X,Export,116,KHM,Cambodia,False,8542,Electronic integrated circuits,H5,7688.921,0.0,True,True,False
2021,699,IND,India,X,Export,120,CMR,Cameroon,False,8542,Electronic integrated circuits,H5,10053.271,0.0,True,True,False
2021,699,IND,India,X,Export,124,CAN,Canada,False,8542,Electronic integrated circuits,H5,397196.19,374.015,True,True,False
2021,699,IND,India,X,Export,136,CYM,Cayman Isds,False,8542,Electronic integrated circuits,H5,1085.863,10.0,False,True,False
2021,699,IND,India,X,Export,144,LKA,Sri Lanka,False,8542,Electronic integrated circuits,H5,147415.934,211.406,True,True,False
2021,699,IND,India,X,Export,152,CHL,Chile,False,8542,Electronic integrated circuits,H5,10900.901,0.0,True,True,False
2021,699,IND,India,X,Export,156,CHN,China,False,8542,Electronic integrated circuits,H5,27210434.847,35676.476,True,True,False
2021,699,IND,India,X,Export,170,COL,Colombia,False,8542,Electronic integrated circuits,H5,48216.928,43.494,True,True,False
2021,699,IND,India,X,Export,180,COD,Dem. Rep. of the Congo,False,8542,Electronic integrated circuits,H5,6091.073,54.158,True,True,False
2021,699,IND,India,X,Export,192,CUB,Cuba,False,8542,Electronic integrated circuits,H5,291.498,1.0,False,True,False
2021,699,IND,India,X,Export,196,CYP,Cyprus,False,8542,Electronic integrated circuits,H5,12500.169,388.0,False,True,False
2021,699,IND,India,X,Export,203,CZE,Czechia,False,8542,Electronic integrated circuits,H5,48700.832,0.0,True,True,False
2021,699,IND,India,X,Export,208,DNK,Denmark,False,8542,Electronic integrated circuits,H5,11463.716,9.411,True,True,False
2021,699,IND,India,X,Export,214,DOM,Dominican Rep.,False,8542,Electronic integrated circuits,H5,527.16,0.0,True,True,False
2021,699,IND,India,X,Export,218,ECU,Ecuador,False,8542,Electronic integrated circuits,H5,4915.52,0.0,True,True,False
2021,699,IND,India,X,Export,231,ETH,Ethiopia,False,8542,Electronic integrated circuits,H5,266.651,20.083,True,True,False
2021,699,IND,India,X,Export,233,EST,Estonia,False,8542,Electronic integrated circuits,H5,29671.051,3387.844,True,True,False
2021,699,IND,India,X,Export,242,FJI,Fiji,False,8542,Electronic integrated circuits,H5,879.701,0.0,True,True,False
2021,699,IND,India,X,Export,246,FIN,Finland,False,8542,Electronic integrated circuits,H5,1097235.925,784.101,True,True,False
2021,699,IND,India,X,Export,251,FRA,France,False,8542,Electronic integrated circuits,H5,1521088.314,1691.201,True,True,False
2021,699,IND,India,X,Export,262,DJI,Djibouti,False,8542,Electronic integrated circuits,H5,55.903,15.0,False,True,False
2021,699,IND,India,X,Export,268,GEO,Georgia,False,8542,Electronic integrated circuits,H5,7031.019,50.692,True,True,False
2021,699,IND,India,X,Export,276,DEU,Germany,False,8542,Electronic integrated circuits,H5,2001850.068,1833.42,True,True,False
2021,699,IND,India,X,Export,288,GHA,Ghana,False,8542,Electronic integrated circuits,H5,36891.19,37.628,True,True,False
2021,699,IND,India,X,Export,300,GRC,Greece,False,8542,Electronic integrated circuits,H5,214484.574,258.855,True,True,False
2021,699,IND,India,X,Export,320,GTM,Guatemala,False,8542,Electronic integrated circuits,H5,2714.78,0.0,True,True,False
2021,699,IND,India,X,Export,324,GIN,Guinea,False,8542,Electronic integrated circuits,H5,25728.264,2012.917,True,True,False
2021,699,IND,India,X,Export,340,HND,Honduras,False,8542,Electronic integrated circuits,H5,3344.115,8.0,False,True,False
2021,699,IND,India,X,Export,344,HKG,"China, Hong Kong SAR",False,8542,Electronic integrated circuits,H5,64018319.186,4332267.593,True,True,False
2021,699,IND,India,X,Export,348,HUN,Hungary,False,8542,Electronic integrated circuits,H5,2324974.937,1803.852,True,True,False
2021,699,IND,India,X,Export,360,IDN,Indonesia,False,8542,Electronic integrated circuits,H5,4792154.638,3071.647,True,True,False
2021,699,IND,India,X,Export,368,IRQ,Iraq,False,8542,Electronic integrated circuits,H5,1811.003,0.0,True,True,False
2021,699,IND,India,X,Export,372,IRL,Ireland,False,8542,Electronic integrated circuits,H5,5065431.214,0.0,True,True,False
2021,699,IND,India,X,Export,376,ISR,Israel,False,8542,Electronic integrated circuits,H5,12461434.809,8209.062,True,True,False
2021,699,IND,India,X,Export,380,ITA,Italy,False,8542,Electronic integrated circuits,H5,667380.315,10714.126,True,True,False
2021,699,IND,India,X,Export,384,CIV,Côte d'Ivoire,False,8542,Electronic integrated circuits,H5,142.469,0.0,True,True,False
2021,699,IND,India,X,Export,392,JPN,Japan,False,8542,Electronic integrated circuits,H5,574738.581,426.813,True,True,False
2021,699,IND,India,X,Export,400,JOR,Jordan,False,8542,Electronic integrated circuits,H5,2062.477,13.009,True,True,False
2021,699,IND,India,X,Export,404,KEN,Kenya,False,8542,Electronic integrated circuits,H5,55138.995,40.763,True,True,False
2021,699,IND,India,X,Export,408,PRK,Dem. People's Rep. of Korea,False,8542,Electronic integrated circuits,H5,4.91,0.0,True,True,False
2021,699,IND,India,X,Export,410,KOR,Rep. of Korea,False,8542,Electronic integrated circuits,H5,6764150.175,4912.354,True,True,False
2021,699,IND,India,X,Export,414,KWT,Kuwait,False,8542,Electronic integrated circuits,H5,12790.788,2821.954,True,True,False
2021,699,IND,India,X,Export,418,LAO,Lao People's Dem. Rep.,False,8542,Electronic integrated circuits,H5,1740.195,3.772,True,True,False
2021,699,IND,India,X,Export,422,LBN,Lebanon,False,8542,Electronic integrated circuits,H5,14405.921,39.652,True,True,False
2021,699,IND,India,X,Export,440,LTU,Lithuania,False,8542,Electronic integrated circuits,H5,97264776.66,51817.489,True,True,False
2021,699,IND,India,X,Export,450,MDG,Madagascar,False,8542,Electronic integrated circuits,H5,4224.465,9.835,True,True,False
2021,699,IND,India,X,Export,454,MWI,Malawi,False,8542,Electronic integrated circuits,H5,2922.295,12.392,True,True,False
2021,699,IND,India,X,Export,458,MYS,Malaysia,False,8542,Electronic integrated circuits,H5,2819753.958,2091.447,True,True,False
2021,699,IND,India,X,Export,462,MDV,Maldives,False,8542,Electronic integrated circuits,H5,8452.826,6.457,True,True,False
2021,699,IND,India,X,Export,466,MLI,Mali,False,8542,Electronic integrated circuits,H5,40080.663,0.0,True,True,False
2021,699,IND,India,X,Export,480,MUS,Mauritius,False,8542,Electronic integrated circuits,H5,9048.063,0.0,True,True,False
2021,699,IND,India,X,Export,484,MEX,Mexico,False,8542,Electronic integrated circuits,H5,1858416.377,1203.326,True,True,False
2021,699,IND,India,X,Export,490,S19,"Other Asia, nes",False,8542,Electronic integrated circuits,H5,2638399.062,1945.057,True,True,False
2021,699,IND,India,X,Export,504,MAR,Morocco,False,8542,Electronic integrated circuits,H5,11286.404,18.343,True,True,False
2021,699,IND,India,X,Export,508,MOZ,Mozambique,False,8542,Electronic integrated circuits,H5,8147.126,0.0,True,True,False
2021,699,IND,India,X,Export,512,OMN,Oman,False,8542,Electronic integrated circuits,H5,11935.312,9.15,True,True,False
2021,699,IND,India,X,Export,516,NAM,Namibia,False,8542,Electronic integrated circuits,H5,34.18,29.343,True,True,False
2021,699,IND,India,X,Export,524,NPL,Nepal,False,8542,Electronic integrated circuits,H5,274506.423,34918.275,True,True,False
2021,699,IND,India,X,Export,528,NLD,Netherlands,False,8542,Electronic integrated circuits,H5,1319963.362,824.561,True,True,False
2021,699,IND,India,X,Export,554,NZL,New Zealand,False,8542,Electronic integrated circuits,H5,24268.773,0.0,True,True,False
2021,699,IND,India,X,Export,562,NER,Niger,False,8542,Electronic integrated circuits,H5,2704.947,0.0,True,True,False
2021,699,IND,India,X,Export,566,NGA,Nigeria,False,8542,Electronic integrated circuits,H5,83961.794,880.248,True,True,False
2021,699,IND,India,X,Export,579,NOR,Norway,False,8542,Electronic integrated circuits,H5,2179.112,0.0,True,True,False
2021,699,IND,India,X,Export,586,PAK,Pakistan,False,8542,Electronic integrated circuits,H5,266.042,2.0,False,True,False
2021,699,IND,India,X,Export,604,PER,Peru,False,8542,Electronic integrated circuits,H5,1304.023,1.23,True,True,False
2021,699,IND,India,X,Export,608,PHL,Philippines,False,8542,Electronic integrated circuits,H5,854313.285,663.018,True,True,False
2021,699,IND,India,X,Export,616,POL,Poland,False,8542,Electronic integrated circuits,H5,149708.109,60135.566,True,True,False
2021,699,IND,India,X,Export,620,PRT,Portugal,False,8542,Electronic integrated circuits,H5,178209.328,143.972,True,True,False
2021,699,IND,India,X,Export,634,QAT,Qatar,False,8542,Electronic integrated circuits,H5,80487.626,193.565,True,True,False
2021,699,IND,India,X,Export,642,ROU,Romania,False,8542,Electronic integrated circuits,H5,173395.943,106.456,True,True,False
2021,699,IND,India,X,Export,643,RUS,Russian Federation,False,8542,Electronic integrated circuits,H5,116324.441,138.851,True,True,False
2021,699,IND,India,X,Export,646,RWA,Rwanda,False,8542,Electronic integrated circuits,H5,2808.434,2.368,True,True,False
2021,699,IND,India,X,Export,682,SAU,Saudi Arabia,False,8542,Electronic integrated circuits,H5,674312.891,1036.094,True,True,False
2021,699,IND,India,X,Export,686,SEN,Senegal,False,8542,Electronic integrated circuits,H5,10650.806,0.0,True,True,False
2021,699,IND,India,X,Export,690,SYC,Seychelles,False,8542,Electronic integrated circuits,H5,7.182,0.0,True,True,False
2021,699,IND,India,X,Export,694,SLE,Sierra Leone,False,8542,Electronic integrated circuits,H5,173.2,0.0,True,True,False
2021,699,IND,India,X,Export,702,SGP,Singapore,False,8542,Electronic integrated circuits,H5,7868615.545,6659.865,True,True,False
2021,699,IND,India,X,Export,703,SVK,Slovakia,False,8542,Electronic integrated circuits,H5,12533.159,0.0,True,True,False
2021,699,IND,India,X,Export,704,VNM,Viet Nam,False,8542,Electronic integrated circuits,H5,63217657.704,49940.578,True,True,False
2021,699,IND,India,X,Export,705,SVN,Slovenia,False,8542,Electronic integrated circuits,H5,86565.214,0.0,True,True,False
2021,699,IND,India,X,Export,706,SOM,Somalia,False,8542,Electronic integrated circuits,H5,49.681,0.0,True,True,False
2021,699,IND,India,X,Export,710,ZAF,South Africa,False,8542,Electronic integrated circuits,H5,63511.206,45.732,True,True,False
2021,699,IND,India,X,Export,716,ZWE,Zimbabwe,False,8542,Electronic integrated circuits,H5,347.576,0.0,True,True,False
2021,699,IND,India,X,Export,724,ESP,Spain,False,8542,Electronic integrated circuits,H5,136714.798,101.977,True,True,False
2021,699,IND,India,X,Export,729,SDN,Sudan,False,8542,Electronic integrated circuits,H5,10184.283,0.0,True,True,False
2021,699,IND,India,X,Export,752,SWE,Sweden,False,8542,Electronic integrated circuits,H5,333277.704,241.282,True,True,False
2021,699,IND,India,X,Export,757,CHE,Switzerland,False,8542,Electronic integrated circuits,H5,162294.154,111.628,True,True,False
2021,699,IND,India,X,Export,764,THA,Thailand,False,8542,Electronic integrated circuits,H5,1042380.285,741.697,True,True,False
2021,699,IND,India,X,Export,768,TGO,Togo,False,8542,Electronic integrated circuits,H5,8425.707,0.0,True,True,False
2021,699,IND,India,X,Export,784,ARE,United Arab Emirates,False,8542,Electronic integrated circuits,H5,49056552.573,37070.97,True,True,False
2021,699,IND,India,X,Export,788,TUN,Tunisia,False,8542,Electronic integrated circuits,H5,137622.01,0.0,True,True,False
2021,699,IND,India,X,Export,792,TUR,Türkiye,False,8542,Electronic integrated circuits,H5,1848564.332,1251.985,True,True,False
2021,699,IND,India,X,Export,800,UGA,Uganda,False,8542,Electronic integrated circuits,H5,20674.022,243.916,True,True,False
2021,699,IND,India,X,Export,804,UKR,Ukraine,False,8542,Electronic integrated circuits,H5,627.699,5.196,True,True,False
2021,699,IND,India,X,Export,818,EGY,Egypt,False,8542,Electronic integrated circuits,H5,1121902.335,841.936,True,True,False
2021,699,IND,India,X,Export,826,GBR,United Kingdom,False,8542,Electronic integrated circuits,H5,3572408.665,18890.593,True,True,False
2021,699,IND,India,X,Export,834,TZA,United Rep. of Tanzania,False,8542,Electronic integrated circuits,H5,46837.7,136.973,True,True,False
2021,699,IND,India,X,Export,842,USA,USA,False,8542,Electronic integrated circuits,H5,8395551.051,202692.765,True,True,False
2021,699,IND,India,X,Export,858,URY,Uruguay,False,8542,Electronic integrated circuits,H5,23087.431,161.618,True,True,False
2021,699,IND,India,X,Export,860,UZB,Uzbekistan,False,8542,Electronic integrated circuits,H5,2947.426,28.16,True,True,False
2021,699,IND,India,X,Export,887,YEM,Yemen,False,8542,Electronic integrated circuits,H5,431.897,100.125,True,True,False
2021,699,IND,India,X,Export,894,ZMB,Zambia,False,8542,Electronic integrated circuits,H5,4655.794,8.865,True,True,False
2022,699,IND,India,M,Import,0,W00,World,True,8542,Electronic integrated circuits,H6,16122209275.129,,False,True,False
2022,699,IND,India,M,Import,28,ATG,Antigua and Barbuda,False,8542,Electronic integrated circuits,H6,28737.952,,False,True,False
2022,699,IND,India,M,Import,31,AZE,Azerbaijan,False,8542,Electronic integrated circuits,H6,3974.835,,False,True,False
2022,699,IND,India,M,Import,36,AUS,Australia,False,8542,Electronic integrated circuits,H6,397907.543,268.047,True,True,False
2022,699,IND,India,M,Import,40,AUT,Austria,False,8542,Electronic integrated circuits,H6,1281175.416,694.024,True,True,False
2022,699,IND,India,M,Import,56,BEL,Belgium,False,8542,Electronic integrated circuits,H6,3683323.26,1983.99,True,True,False
2022,699,IND,India,M,Import,60,BMU,Bermuda,False,8542,Electronic integrated circuits,H6,49597.714,,False,True,False
2022,699,IND,India,M,Import,76,BRA,Brazil,False,8542,Electronic integrated circuits,H6,6180911.248,3037.057,True,True,False
2022,699,IND,India,M,Import,100,BGR,Bulgaria,False,8542,Electronic integrated circuits,H6,172608.359,,False,True,False
2022,699,IND,India,M,Import,104,MMR,Myanmar,False,8542,Electronic integrated circuits,H6,2225.42,,False,True,False
2022,699,IND,India,M,Import,112,BLR,Belarus,False,8542,Electronic integrated circuits,H6,484759.46,256.148,True,True,False
2022,699,IND,India,M,Import,116,KHM,Cambodia,False,8542,Electronic integrated circuits,H6,370440.114,,False,True,False
2022,699,IND,India,M,Import,120,CMR,Cameroon,False,8542,Electronic integrated circuits,H6,30954.491,,False,True,False
2022,699,IND,India,M,Import,124,CAN,Canada,False,8542,Electronic integrated circuits,H6,3204601.743,1673.065,True,True,False
2022,699,IND,India,M,Import,136,CYM,Cayman Isds,False,8542,Electronic integrated circuits,H6,41.86,,False,True,False
2022,699,IND,India,M,Import,144,LKA,Sri Lanka,False,8542,Electronic integrated circuits,H6,21773.027,9.785,True,True,False
2022,699,IND,India,M,Import,148,TCD,Chad,False,8542,Electronic integrated circuits,H6,18761.078,,False,True,False
2022,699,IND,India,M,Import,152,CHL,Chile,False,8542,Electronic integrated circuits,H6,9254.445,,False,True,False
2022,699,IND,India,M,Import,156,CHN,China,False,8542,Electronic integrated circuits,H6,5058281968.096,2776963.97,True,True,False
2022,699,IND,India,M,Import,170,COL,Colombia,False,8542,Electronic integrated circuits,H6,39015.44,,False,True,False
2022,699,IND,India,M,Import,188,CRI,Costa Rica,False,8542,Electronic integrated circuits,H6,36769.383,,False,True,False
2022,699,IND,India,M,Import,191,HRV,Croatia,False,8542,Electronic integrated circuits,H6,2328.008,,False,True,False
2022,699,IND,India,M,Import,203,CZE,Czechia,False,8542,Electronic integrated circuits,H6,2116352.867,2189.354,True,True,False
2022,699,IND,India,M,Import,208,DNK,Denmark,False,8542,Electronic integrated circuits,H6,2002873.666,954.962,True,True,False
2022,699,IND,India,M,Import,233,EST,Estonia,False,8542,Electronic integrated circuits,H6,62852.682,,False,True,False
2022,699,IND,India,M,Import,246,FIN,Finland,False,8542,Electronic integrated circuits,H6,194931851.318,96608.44,True,True,False
2022,699,IND,India,M,Import,251,FRA,France,False,8542,Electronic integrated circuits,H6,16834080.018,639487.601,True,True,False
2022,699,IND,India,M,Import,276,DEU,Germany,False,8542,Electronic integrated circuits,H6,70553693.221,38306.859,True,True,False
2022,699,IND,India,M,Import,340,HND,Honduras,False,8542,Electronic integrated circuits,H6,23823.998,,False,True,False
2022,699,IND,India,M,Import,344,HKG,"China, Hong Kong SAR",False,8542,Electronic integrated circuits,H6,3967642868.582,2137265.022,True,True,False
2022,699,IND,India,M,Import,348,HUN,Hungary,False,8542,Electronic integrated circuits,H6,4099065.548,2127.59,True,True,False
2022,699,IND,India,M,Import,352,ISL,Iceland,False,8542,Electronic integrated circuits,H6,457.059,,False,True,False
2022,699,IND,India,M,Import,360,IDN,Indonesia,False,8542,Electronic integrated circuits,H6,7848485.486,4034.777,True,True,False
2022,699,IND,India,M,Import,364,IRN,Iran,False,8542,Electronic integrated circuits,H6,1737.825,,False,True,False
2022,699,IND,India,M,Import,372,IRL,Ireland,False,8542,Electronic integrated circuits,H6,765650935.445,409773.099,True,True,False
2022,699,IND,India,M,Import,376,ISR,Israel,False,8542,Electronic integrated circuits,H6,93418235.969,48438.327,True,True,False
2022,699,IND,India,M,Import,380,ITA,Italy,False,8542,Electronic integrated circuits,H6,1898595.598,1087.235,True,True,False
2022,699,IND,India,M,Import,388,JAM,Jamaica,False,8542,Electronic integrated circuits,H6,38264.778,,False,True,False
2022,699,IND,India,M,Import,392,JPN,Japan,False,8542,Electronic integrated circuits,H6,215051257.252,112517.46,True,True,False
2022,699,IND,India,M,Import,408,PRK,Dem. People's Rep. of Korea,False,8542,Electronic integrated circuits,H6,74.966,,False,True,False
2022,699,IND,India,M,Import,410,KOR,Rep. of Korea,False,8542,Electronic integrated circuits,H6,2253127473.775,1102062.417,True,True,False
2022,699,IND,India,M,Import,428,LVA,Latvia,False,8542,Electronic integrated circuits,H6,73787.557,,False,True,False
2022,699,IND,India,M,Import,440,LTU,Lithuania,False,8542,Electronic integrated circuits,H6,121254.232,,False,True,False
2022,699,IND,India,M,Import,442,LUX,Luxembourg,False,8542,Electronic integrated circuits,H6,17953.123,65.31,True,True,False
2022,699,IND,India,M,Import,446,MAC,"China, Macao SAR",False,8542,Electronic integrated circuits,H6,1062738.239,,False,True,False
2022,699,IND,India,M,Import,458,MYS,Malaysia,False,8542,Electronic integrated circuits,H6,86362650.533,46090.552,True,True,False
2022,699,IND,India,M,Import,470,MLT,Malta,False,8542,Electronic integrated circuits,H6,4290694.936,,False,True,False
2022,699,IND,India,M,Import,480,MUS,Mauritius,False,8542,Electronic integrated circuits,H6,1358382.538,684.571,True,True,False
2022,699,IND,India,M,Import,484,MEX,Mexico,False,8542,Electronic integrated circuits,H6,3752824.833,1952.043,True,True,False
2022,699,IND,India,M,Import,490,S19,"Other Asia, nes",False,8542,Electronic integrated circuits,H6,1012992953.81,544484.492,True,True,False
2022,699,IND,India,M,Import,498,MDA,Rep. of Moldova,False,8542,Electronic integrated circuits,H6,1696.945,,False,True,False
2022,699,IND,India,M,Import,504,MAR,Morocco,False,8542,Electronic integrated circuits,H6,9830.263,,False,True,False
2022,699,IND,India,M,Import,512,OMN,Oman,False,8542,Electronic integrated circuits,H6,41462202.178,,False,True,False
2022,699,IND,India,M,Import,528,NLD,Netherlands,False,8542,Electronic integrated circuits,H6,70678309.242,38018.024,True,True,False
2022,699,IND,India,M,Import,531,CUW,Curaçao,False,8542,Electronic integrated circuits,H6,23803.717,,False,True,False
2022,699,IND,India,M,Import,554,NZL,New Zealand,False,8542,Electronic integrated circuits,H6,58267.51,,False,True,False
2022,699,IND,India,M,Import,570,NIU,Niue,False,8542,Electronic integrated circuits,H6,1114.052,,False,True,False
2022,699,IND,India,M,Import,579,NOR,Norway,False,8542,Electronic integrated circuits,H6,370761.262,,False,True,False
2022,699,IND,India,M,Import,584,MHL,Marshall Isds,False,8542,Electronic integrated circuits,H6,56809.293,,False,True,False
2022,699,IND,India,M,Import,604,PER,Peru,False,8542,Electronic integrated circuits,H6,240.598,,False,True,False
2022,699,IND,India,M,Import,608,PHL,Philippines,False,8542,Electronic integrated circuits,H6,62101026.592,33005.504,True,True,False
2022,699,IND,India,M,Import,616,POL,Poland,False,8542,Electronic integrated circuits,H6,386849.786,204.25,True,True,False
2022,699,IND,India,M,Import,620,PRT,Portugal,False,8542,Electronic integrated circuits,H6,312176.064,,False,True,False
2022,699,IND,India,M,Import,634,QAT,Qatar,False,8542,Electronic integrated circuits,H6,188219.339,78.172,True,True,False
2022,699,IND,India,M,Import,642,ROU,Romania,False,8542,Electronic integrated circuits,H6,1654049.116,875.471,True,True,False
2022,699,IND,India,M,Import,643,RUS,Russian Federation,False,8542,Electronic integrated circuits,H6,37334.59,,False,True,False
2022,699,IND,India,M,Import,682,SAU,Saudi Arabia,False,8542,Electronic integrated circuits,H6,8.639,,False,True,False
2022,699,IND,India,M,Import,686,SEN,Senegal,False,8542,Electronic integrated circuits,H6,39253.174,20.15,True,True,False
2022,699,IND,India,M,Import,702,SGP,Singapore,False,8542,Electronic integrated circuits,H6,1556333570.883,842710.293,True,True,False
2022,699,IND,India,M,Import,703,SVK,Slovakia,False,8542,Electronic integrated circuits,H6,44816.679,,False,True,False
2022,699,IND,India,M,Import,704,VNM,Viet Nam,False,8542,Electronic integrated circuits,H6,138715000.996,66483.339,True,True,False
2022,699,IND,India,M,Import,705,SVN,Slovenia,False,8542,Electronic integrated circuits,H6,157601.609,,False,True,False
2022,699,IND,India,M,Import,710,ZAF,South Africa,False,8542,Electronic integrated circuits,H6,12358.867,61.115,True,True,False
2022,699,IND,India,M,Import,724,ESP,Spain,False,8542,Electronic integrated circuits,H6,278809.833,652.146,True,True,False
2022,699,IND,India,M,Import,748,SWZ,Eswatini,False,8542,Electronic integrated circuits,H6,98879.648,,False,True,False
2022,699,IND,India,M,Import,752,SWE,Sweden,False,8542,Electronic integrated circuits,H6,4259536.477,2323.34,True,True,False
2022,699,IND,India,M,Import,757,CHE,Switzerland,False,8542,Electronic integrated circuits,H6,1456166.684,784.211,True,True,False
2022,699,IND,India,M,Import,764,THA,Thailand,False,8542,Electronic integrated circuits,H6,56054340.433,34450.447,True,True,False
2022,699,IND,India,M,Import,784,ARE,United Arab Emirates,False,8542,Electronic integrated circuits,H6,51673766.401,28312.148,True,True,False
2022,699,IND,India,M,Import,792,TUR,Türkiye,False,8542,Electronic integrated circuits,H6,1443225.103,1818.791,True,True,False
2022,699,IND,India,M,Import,804,UKR,Ukraine,False,8542,Electronic integrated circuits,H6,25713.967,12.149,True,True,False
2022,699,IND,India,M,Import,807,MKD,North Macedonia,False,8542,Electronic integrated circuits,H6,11012.449,,False,True,False
2022,699,IND,India,M,Import,818,EGY,Egypt,False,8542,Electronic integrated circuits,H6,422284.469,,False,True,False
2022,699,IND,India,M,Import,826,GBR,United Kingdom,False,8542,Electronic integrated circuits,H6,51244839.771,27844.556,True,True,False
2022,699,IND,India,M,Import,842,USA,USA,False,8542,Electronic integrated circuits,H6,297135548.05,155837.1,True,True,False
2022,699,IND,India,M,Import,882,WSM,Samoa,False,8542,Electronic integrated circuits,H6,5707812.336,,False,True,False
2022,699,IND,India,M,Import,899,_X ,"Areas, nes",False,8542,Electronic integrated circuits,H6,114689.366,,False,True,False
2022,699,IND,India,X,Export,0,W00,World,True,8542,Electronic integrated circuits,H6,476192970.411,,False,True,False
2022,699,IND,India,X,Export,8,ALB,Albania,False,8542,Electronic integrated circuits,H6,2199.502,24.496,True,True,False
2022,699,IND,India,X,Export,12,DZA,Algeria,False,8542,Electronic integrated circuits,H6,703301.236,,False,True,False
2022,699,IND,India,X,Export,24,AGO,Angola,False,8542,Electronic integrated circuits,H6,2950.877,,False,True,False
2022,699,IND,India,X,Export,32,ARG,Argentina,False,8542,Electronic integrated circuits,H6,9845.989,,False,True,False
2022,699,IND,India,X,Export,36,AUS,Australia,False,8542,Electronic integrated circuits,H6,95634.519,89.486,True,True,False
2022,699,IND,India,X,Export,40,AUT,Austria,False,8542,Electronic integrated circuits,H6,317167.72,,False,True,False
